,STOCK_CODE,Date,file_name
61,600422.SH,20200413,sh600422_20200413
62,600422.SH,20200414,sh600422_20200414
63,600519.SH,20200316,sh600519_20200316
64,600519.SH,20200317,sh600519_20200317
65,600519.SH,20200318,sh600519_20200318
66,600519.SH,20200319,sh600519_20200319
67,600519.SH,20200320,sh600519_20200320
68,600519.SH,20200323,sh600519_20200323
69,600519.SH,20200324,sh600519_20200324
70,600519.SH,20200325,sh600519_20200325
71,600519.SH,20200326,sh600519_20200326
72,600519.SH,20200327,sh600519_20200327
73,600519.SH,20200330,sh600519_20200330
74,600519.SH,20200331,sh600519_20200331
75,600519.SH,20200401,sh600519_20200401
76,600519.SH,20200402,sh600519_20200402
77,600519.SH,20200403,sh600519_20200403
78,600519.SH,20200407,sh600519_20200407
79,600519.SH,20200408,sh600519_20200408
80,600519.SH,20200409,sh600519_20200409
81,600519.SH,20200410,sh600519_20200410
82,600519.SH,20200413,sh600519_20200413
83,600519.SH,20200414,sh600519_20200414
84,002876.SZ,20200316,sz002876_20200316
85,002876.SZ,20200317,sz002876_20200317
86,002876.SZ,20200318,sz002876_20200318
87,002876.SZ,20200319,sz002876_20200319
88,002876.SZ,20200320,sz002876_20200320
89,002876.SZ,20200323,sz002876_20200323
90,002876.SZ,20200324,sz002876_20200324
91,002876.SZ,20200325,sz002876_20200325
92,002876.SZ,20200326,sz002876_20200326
93,002876.SZ,20200327,sz002876_20200327
94,002876.SZ,20200330,sz002876_20200330
95,002876.SZ,20200331,sz002876_20200331
96,002876.SZ,20200401,sz002876_20200401
97,002876.SZ,20200402,sz002876_20200402
98,002876.SZ,20200403,sz002876_20200403
99,002876.SZ,20200407,sz002876_20200407
100,002876.SZ,20200408,sz002876_20200408
101,002876.SZ,20200409,sz002876_20200409
102,002876.SZ,20200410,sz002876_20200410
103,002876.SZ,20200413,sz002876_20200413
104,002876.SZ,20200414,sz002876_20200414
105,601966.SH,20200316,sh601966_20200316
106,601966.SH,20200317,sh601966_20200317
107,601966.SH,20200318,sh601966_20200318
108,601966.SH,20200319,sh601966_20200319
109,601966.SH,20200320,sh601966_20200320
110,601966.SH,20200323,sh601966_20200323
111,601966.SH,20200324,sh601966_20200324
112,601966.SH,20200325,sh601966_20200325
113,601966.SH,20200326,sh601966_20200326
114,601966.SH,20200327,sh601966_20200327
115,601966.SH,20200330,sh601966_20200330
116,601966.SH,20200331,sh601966_20200331
117,601966.SH,20200401,sh601966_20200401
118,601966.SH,20200402,sh601966_20200402
119,601966.SH,20200403,sh601966_20200403
120,601966.SH,20200407,sh601966_20200407
121,601966.SH,20200408,sh601966_20200408
122,601966.SH,20200409,sh601966_20200409
123,601966.SH,20200410,sh601966_20200410
124,601966.SH,20200413,sh601966_20200413
125,601966.SH,20200414,sh601966_20200414
126,603026.SH,20200316,sh603026_20200316
127,603026.SH,20200317,sh603026_20200317
128,603026.SH,20200318,sh603026_20200318
129,603026.SH,20200319,sh603026_20200319
130,603026.SH,20200320,sh603026_20200320
131,603026.SH,20200323,sh603026_20200323
132,603026.SH,20200324,sh603026_20200324
133,603026.SH,20200325,sh603026_20200325
134,603026.SH,20200326,sh603026_20200326
135,603026.SH,20200327,sh603026_20200327
136,603026.SH,20200330,sh603026_20200330
137,603026.SH,20200331,sh603026_20200331
138,603026.SH,20200401,sh603026_20200401
139,603026.SH,20200402,sh603026_20200402
140,603026.SH,20200403,sh603026_20200403
141,603026.SH,20200407,sh603026_20200407
142,603026.SH,20200408,sh603026_20200408
143,603026.SH,20200409,sh603026_20200409
144,603026.SH,20200410,sh603026_20200410
145,603026.SH,20200413,sh603026_20200413
146,603026.SH,20200414,sh603026_20200414
147,600155.SH,20200316,sh600155_20200316
148,600155.SH,20200317,sh600155_20200317
149,600155.SH,20200318,sh600155_20200318
150,600155.SH,20200319,sh600155_20200319
151,600155.SH,20200320,sh600155_20200320
152,600155.SH,20200323,sh600155_20200323
153,600155.SH,20200324,sh600155_20200324
154,600155.SH,20200325,sh600155_20200325
155,600155.SH,20200326,sh600155_20200326
156,600155.SH,20200327,sh600155_20200327
157,600155.SH,20200330,sh600155_20200330
158,600155.SH,20200331,sh600155_20200331
159,600155.SH,20200401,sh600155_20200401
160,600155.SH,20200402,sh600155_20200402
161,600155.SH,20200403,sh600155_20200403
162,600155.SH,20200407,sh600155_20200407
163,600155.SH,20200408,sh600155_20200408
164,600155.SH,20200409,sh600155_20200409
165,600155.SH,20200410,sh600155_20200410
166,600155.SH,20200413,sh600155_20200413
167,600155.SH,20200414,sh600155_20200414
168,603517.SH,20200316,sh603517_20200316
169,603517.SH,20200317,sh603517_20200317
170,603517.SH,20200318,sh603517_20200318
171,603517.SH,20200319,sh603517_20200319
172,603517.SH,20200320,sh603517_20200320
173,603517.SH,20200323,sh603517_20200323
174,603517.SH,20200324,sh603517_20200324
175,603517.SH,20200325,sh603517_20200325
176,603517.SH,20200326,sh603517_20200326
177,603517.SH,20200327,sh603517_20200327
178,603517.SH,20200330,sh603517_20200330
179,603517.SH,20200331,sh603517_20200331
180,603517.SH,20200401,sh603517_20200401
181,603517.SH,20200402,sh603517_20200402
182,603517.SH,20200403,sh603517_20200403
183,603517.SH,20200407,sh603517_20200407
184,603517.SH,20200408,sh603517_20200408
185,603517.SH,20200409,sh603517_20200409
186,603517.SH,20200410,sh603517_20200410
187,603517.SH,20200413,sh603517_20200413
188,603517.SH,20200414,sh603517_20200414
189,002274.SZ,20200316,sz002274_20200316
190,002274.SZ,20200317,sz002274_20200317
191,002274.SZ,20200318,sz002274_20200318
192,002274.SZ,20200319,sz002274_20200319
193,002274.SZ,20200320,sz002274_20200320
194,002274.SZ,20200323,sz002274_20200323
195,002274.SZ,20200324,sz002274_20200324
196,002274.SZ,20200325,sz002274_20200325
197,002274.SZ,20200326,sz002274_20200326
198,002274.SZ,20200327,sz002274_20200327
199,002274.SZ,20200330,sz002274_20200330
200,002274.SZ,20200331,sz002274_20200331
201,002274.SZ,20200401,sz002274_20200401
202,002274.SZ,20200402,sz002274_20200402
203,002274.SZ,20200403,sz002274_20200403
204,002274.SZ,20200407,sz002274_20200407
205,002274.SZ,20200408,sz002274_20200408
206,002274.SZ,20200409,sz002274_20200409
207,002274.SZ,20200410,sz002274_20200410
208,002274.SZ,20200413,sz002274_20200413
209,002274.SZ,20200414,sz002274_20200414
210,600410.SH,20200316,sh600410_20200316
211,600410.SH,20200317,sh600410_20200317
212,600410.SH,20200318,sh600410_20200318
213,600410.SH,20200319,sh600410_20200319
214,600410.SH,20200320,sh600410_20200320
215,600410.SH,20200323,sh600410_20200323
216,600410.SH,20200324,sh600410_20200324
217,600410.SH,20200325,sh600410_20200325
218,600410.SH,20200326,sh600410_20200326
219,600410.SH,20200327,sh600410_20200327
220,600410.SH,20200330,sh600410_20200330
221,600410.SH,20200331,sh600410_20200331
222,600410.SH,20200401,sh600410_20200401
223,600410.SH,20200402,sh600410_20200402
224,600410.SH,20200403,sh600410_20200403
225,600410.SH,20200407,sh600410_20200407
226,600410.SH,20200408,sh600410_20200408
227,600410.SH,20200409,sh600410_20200409
228,600410.SH,20200410,sh600410_20200410
229,600410.SH,20200413,sh600410_20200413
230,600410.SH,20200414,sh600410_20200414
231,600426.SH,20200316,sh600426_20200316
232,600426.SH,20200317,sh600426_20200317
233,600426.SH,20200318,sh600426_20200318
234,600426.SH,20200319,sh600426_20200319
235,600426.SH,20200320,sh600426_20200320
236,600426.SH,20200323,sh600426_20200323
237,600426.SH,20200324,sh600426_20200324
238,600426.SH,20200325,sh600426_20200325
239,600426.SH,20200326,sh600426_20200326
240,600426.SH,20200327,sh600426_20200327
241,600426.SH,20200330,sh600426_20200330
242,600426.SH,20200331,sh600426_20200331
243,600426.SH,20200401,sh600426_20200401
244,600426.SH,20200402,sh600426_20200402
245,600426.SH,20200403,sh600426_20200403
246,600426.SH,20200407,sh600426_20200407
247,600426.SH,20200408,sh600426_20200408
248,600426.SH,20200409,sh600426_20200409
249,600426.SH,20200410,sh600426_20200410
250,600426.SH,20200413,sh600426_20200413
251,600426.SH,20200414,sh600426_20200414
252,300357.SZ,20200316,sz300357_20200316
253,300357.SZ,20200317,sz300357_20200317
254,300357.SZ,20200318,sz300357_20200318
255,300357.SZ,20200319,sz300357_20200319
256,300357.SZ,20200320,sz300357_20200320
257,300357.SZ,20200323,sz300357_20200323
258,300357.SZ,20200324,sz300357_20200324
259,300357.SZ,20200325,sz300357_20200325
260,300357.SZ,20200326,sz300357_20200326
261,300357.SZ,20200327,sz300357_20200327
262,300357.SZ,20200330,sz300357_20200330
263,300357.SZ,20200331,sz300357_20200331
264,300357.SZ,20200401,sz300357_20200401
265,300357.SZ,20200402,sz300357_20200402
266,300357.SZ,20200403,sz300357_20200403
267,300357.SZ,20200407,sz300357_20200407
268,300357.SZ,20200408,sz300357_20200408
269,300357.SZ,20200409,sz300357_20200409
270,300357.SZ,20200410,sz300357_20200410
271,300357.SZ,20200413,sz300357_20200413
272,300357.SZ,20200414,sz300357_20200414
273,300379.SZ,20200316,sz300379_20200316
274,300379.SZ,20200317,sz300379_20200317
275,300379.SZ,20200318,sz300379_20200318
276,300379.SZ,20200319,sz300379_20200319
277,300379.SZ,20200320,sz300379_20200320
278,300379.SZ,20200323,sz300379_20200323
279,300379.SZ,20200324,sz300379_20200324
280,300379.SZ,20200325,sz300379_20200325
281,300379.SZ,20200326,sz300379_20200326
282,300379.SZ,20200327,sz300379_20200327
283,300379.SZ,20200330,sz300379_20200330
284,300379.SZ,20200331,sz300379_20200331
285,300379.SZ,20200401,sz300379_20200401
286,300379.SZ,20200402,sz300379_20200402
287,300379.SZ,20200403,sz300379_20200403
288,300379.SZ,20200407,sz300379_20200407
289,300379.SZ,20200408,sz300379_20200408
290,300379.SZ,20200409,sz300379_20200409
291,300379.SZ,20200410,sz300379_20200410
292,300379.SZ,20200413,sz300379_20200413
293,300379.SZ,20200414,sz300379_20200414
294,603927.SH,20200316,sh603927_20200316
295,603927.SH,20200317,sh603927_20200317
296,603927.SH,20200318,sh603927_20200318
297,603927.SH,20200319,sh603927_20200319
298,603927.SH,20200320,sh603927_20200320
299,603927.SH,20200323,sh603927_20200323
300,603927.SH,20200324,sh603927_20200324
301,603927.SH,20200325,sh603927_20200325
302,603927.SH,20200326,sh603927_20200326
303,603927.SH,20200327,sh603927_20200327
304,603927.SH,20200330,sh603927_20200330
305,603927.SH,20200331,sh603927_20200331
306,603927.SH,20200401,sh603927_20200401
307,603927.SH,20200402,sh603927_20200402
308,603927.SH,20200403,sh603927_20200403
309,603927.SH,20200407,sh603927_20200407
310,603927.SH,20200408,sh603927_20200408
311,603927.SH,20200409,sh603927_20200409
312,603927.SH,20200410,sh603927_20200410
313,603927.SH,20200413,sh603927_20200413
314,603927.SH,20200414,sh603927_20200414
315,600585.SH,20200316,sh600585_20200316
316,600585.SH,20200317,sh600585_20200317
317,600585.SH,20200318,sh600585_20200318
318,600585.SH,20200319,sh600585_20200319
319,600585.SH,20200320,sh600585_20200320
320,600585.SH,20200323,sh600585_20200323
321,600585.SH,20200324,sh600585_20200324
322,600585.SH,20200325,sh600585_20200325
323,600585.SH,20200326,sh600585_20200326
324,600585.SH,20200327,sh600585_20200327
325,600585.SH,20200330,sh600585_20200330
326,600585.SH,20200331,sh600585_20200331
327,600585.SH,20200401,sh600585_20200401
328,600585.SH,20200402,sh600585_20200402
329,600585.SH,20200403,sh600585_20200403
330,600585.SH,20200407,sh600585_20200407
331,600585.SH,20200408,sh600585_20200408
332,600585.SH,20200409,sh600585_20200409
333,600585.SH,20200410,sh600585_20200410
334,600585.SH,20200413,sh600585_20200413
335,600585.SH,20200414,sh600585_20200414
336,300527.SZ,20200316,sz300527_20200316
337,300527.SZ,20200317,sz300527_20200317
338,300527.SZ,20200318,sz300527_20200318
339,300527.SZ,20200319,sz300527_20200319
340,300527.SZ,20200320,sz300527_20200320
341,300527.SZ,20200323,sz300527_20200323
342,300527.SZ,20200324,sz300527_20200324
343,300527.SZ,20200325,sz300527_20200325
344,300527.SZ,20200326,sz300527_20200326
345,300527.SZ,20200327,sz300527_20200327
346,300527.SZ,20200330,sz300527_20200330
347,300527.SZ,20200331,sz300527_20200331
348,300527.SZ,20200401,sz300527_20200401
349,300527.SZ,20200402,sz300527_20200402
350,300527.SZ,20200403,sz300527_20200403
351,300527.SZ,20200407,sz300527_20200407
352,300527.SZ,20200408,sz300527_20200408
353,300527.SZ,20200409,sz300527_20200409
354,300527.SZ,20200410,sz300527_20200410
355,300527.SZ,20200413,sz300527_20200413
356,300527.SZ,20200414,sz300527_20200414
357,300579.SZ,20200316,sz300579_20200316
358,300579.SZ,20200317,sz300579_20200317
359,300579.SZ,20200318,sz300579_20200318
360,300579.SZ,20200319,sz300579_20200319
361,300579.SZ,20200320,sz300579_20200320
362,300579.SZ,20200323,sz300579_20200323
363,300579.SZ,20200324,sz300579_20200324
364,300579.SZ,20200325,sz300579_20200325
365,300579.SZ,20200326,sz300579_20200326
366,300579.SZ,20200327,sz300579_20200327
367,300579.SZ,20200330,sz300579_20200330
368,300579.SZ,20200331,sz300579_20200331
369,300579.SZ,20200401,sz300579_20200401
370,300579.SZ,20200402,sz300579_20200402
371,300579.SZ,20200403,sz300579_20200403
372,300579.SZ,20200407,sz300579_20200407
373,300579.SZ,20200408,sz300579_20200408
374,300579.SZ,20200409,sz300579_20200409
375,300579.SZ,20200410,sz300579_20200410
376,300579.SZ,20200413,sz300579_20200413
377,300579.SZ,20200414,sz300579_20200414
378,600763.SH,20200316,sh600763_20200316
379,600763.SH,20200317,sh600763_20200317
380,600763.SH,20200318,sh600763_20200318
381,600763.SH,20200319,sh600763_20200319
382,600763.SH,20200320,sh600763_20200320
383,600763.SH,20200323,sh600763_20200323
384,600763.SH,20200324,sh600763_20200324
385,600763.SH,20200325,sh600763_20200325
386,600763.SH,20200326,sh600763_20200326
387,600763.SH,20200327,sh600763_20200327
388,600763.SH,20200330,sh600763_20200330
389,600763.SH,20200331,sh600763_20200331
390,600763.SH,20200401,sh600763_20200401
391,600763.SH,20200402,sh600763_20200402
392,600763.SH,20200403,sh600763_20200403
393,600763.SH,20200407,sh600763_20200407
394,600763.SH,20200408,sh600763_20200408
395,600763.SH,20200409,sh600763_20200409
396,600763.SH,20200410,sh600763_20200410
397,600763.SH,20200413,sh600763_20200413
398,600763.SH,20200414,sh600763_20200414
399,002648.SZ,20200316,sz002648_20200316
400,002648.SZ,20200317,sz002648_20200317
401,002648.SZ,20200318,sz002648_20200318
402,002648.SZ,20200319,sz002648_20200319
403,002648.SZ,20200320,sz002648_20200320
404,002648.SZ,20200323,sz002648_20200323
405,002648.SZ,20200324,sz002648_20200324
406,002648.SZ,20200325,sz002648_20200325
407,002648.SZ,20200326,sz002648_20200326
408,002648.SZ,20200327,sz002648_20200327
409,002648.SZ,20200330,sz002648_20200330
410,002648.SZ,20200331,sz002648_20200331
411,002648.SZ,20200401,sz002648_20200401
412,002648.SZ,20200402,sz002648_20200402
413,002648.SZ,20200403,sz002648_20200403
414,002648.SZ,20200407,sz002648_20200407
415,002648.SZ,20200408,sz002648_20200408
416,002648.SZ,20200409,sz002648_20200409
417,002648.SZ,20200410,sz002648_20200410
418,002648.SZ,20200413,sz002648_20200413
419,002648.SZ,20200414,sz002648_20200414
420,300663.SZ,20200316,sz300663_20200316
421,300663.SZ,20200317,sz300663_20200317
422,300663.SZ,20200318,sz300663_20200318
423,300663.SZ,20200319,sz300663_20200319
424,300663.SZ,20200320,sz300663_20200320
425,300663.SZ,20200323,sz300663_20200323
426,300663.SZ,20200324,sz300663_20200324
427,300663.SZ,20200325,sz300663_20200325
428,300663.SZ,20200326,sz300663_20200326
429,300663.SZ,20200327,sz300663_20200327
430,300663.SZ,20200330,sz300663_20200330
431,300663.SZ,20200331,sz300663_20200331
432,300663.SZ,20200401,sz300663_20200401
433,300663.SZ,20200402,sz300663_20200402
434,300663.SZ,20200403,sz300663_20200403
435,300663.SZ,20200407,sz300663_20200407
436,300663.SZ,20200408,sz300663_20200408
437,300663.SZ,20200409,sz300663_20200409
438,300663.SZ,20200410,sz300663_20200410
439,300663.SZ,20200413,sz300663_20200413
440,300663.SZ,20200414,sz300663_20200414
441,600837.SH,20200316,sh600837_20200316
442,600837.SH,20200317,sh600837_20200317
443,600837.SH,20200318,sh600837_20200318
444,600837.SH,20200319,sh600837_20200319
445,600837.SH,20200320,sh600837_20200320
446,600837.SH,20200323,sh600837_20200323
447,600837.SH,20200324,sh600837_20200324
448,600837.SH,20200325,sh600837_20200325
449,600837.SH,20200326,sh600837_20200326
450,600837.SH,20200327,sh600837_20200327
451,600837.SH,20200330,sh600837_20200330
452,600837.SH,20200331,sh600837_20200331
453,600837.SH,20200401,sh600837_20200401
454,600837.SH,20200402,sh600837_20200402
455,600837.SH,20200403,sh600837_20200403
456,600837.SH,20200407,sh600837_20200407
457,600837.SH,20200408,sh600837_20200408
458,600837.SH,20200409,sh600837_20200409
459,600837.SH,20200410,sh600837_20200410
460,600837.SH,20200413,sh600837_20200413
461,600837.SH,20200414,sh600837_20200414
462,600864.SH,20200316,sh600864_20200316
463,600864.SH,20200317,sh600864_20200317
464,600864.SH,20200318,sh600864_20200318
465,600864.SH,20200319,sh600864_20200319
466,600864.SH,20200320,sh600864_20200320
467,600864.SH,20200323,sh600864_20200323
468,600864.SH,20200324,sh600864_20200324
469,600864.SH,20200325,sh600864_20200325
470,600864.SH,20200326,sh600864_20200326
471,600864.SH,20200327,sh600864_20200327
472,600864.SH,20200330,sh600864_20200330
473,600864.SH,20200331,sh600864_20200331
474,600864.SH,20200401,sh600864_20200401
475,600864.SH,20200402,sh600864_20200402
476,600864.SH,20200403,sh600864_20200403
477,600864.SH,20200407,sh600864_20200407
478,600864.SH,20200408,sh600864_20200408
479,600864.SH,20200409,sh600864_20200409
480,600864.SH,20200410,sh600864_20200410
481,600864.SH,20200413,sh600864_20200413
482,600864.SH,20200414,sh600864_20200414
483,600061.SH,20200316,sh600061_20200316
484,600061.SH,20200317,sh600061_20200317
485,600061.SH,20200318,sh600061_20200318
486,600061.SH,20200319,sh600061_20200319
487,600061.SH,20200320,sh600061_20200320
488,600061.SH,20200323,sh600061_20200323
489,600061.SH,20200324,sh600061_20200324
490,600061.SH,20200325,sh600061_20200325
491,600061.SH,20200326,sh600061_20200326
492,600061.SH,20200327,sh600061_20200327
493,600061.SH,20200330,sh600061_20200330
494,600061.SH,20200331,sh600061_20200331
495,600061.SH,20200401,sh600061_20200401
496,600061.SH,20200402,sh600061_20200402
497,600061.SH,20200403,sh600061_20200403
498,600061.SH,20200407,sh600061_20200407
499,600061.SH,20200408,sh600061_20200408
500,600061.SH,20200409,sh600061_20200409
501,600061.SH,20200410,sh600061_20200410
502,600061.SH,20200413,sh600061_20200413
503,600061.SH,20200414,sh600061_20200414
504,002063.SZ,20200316,sz002063_20200316
505,002063.SZ,20200317,sz002063_20200317
506,002063.SZ,20200318,sz002063_20200318
507,002063.SZ,20200319,sz002063_20200319
508,002063.SZ,20200320,sz002063_20200320
509,002063.SZ,20200323,sz002063_20200323
510,002063.SZ,20200324,sz002063_20200324
511,002063.SZ,20200325,sz002063_20200325
512,002063.SZ,20200326,sz002063_20200326
513,002063.SZ,20200327,sz002063_20200327
514,002063.SZ,20200330,sz002063_20200330
515,002063.SZ,20200331,sz002063_20200331
516,002063.SZ,20200401,sz002063_20200401
517,002063.SZ,20200402,sz002063_20200402
518,002063.SZ,20200403,sz002063_20200403
519,002063.SZ,20200407,sz002063_20200407
520,002063.SZ,20200408,sz002063_20200408
521,002063.SZ,20200409,sz002063_20200409
522,002063.SZ,20200410,sz002063_20200410
523,002063.SZ,20200413,sz002063_20200413
524,002063.SZ,20200414,sz002063_20200414
525,002100.SZ,20200316,sz002100_20200316
526,002100.SZ,20200317,sz002100_20200317
527,002100.SZ,20200318,sz002100_20200318
528,002100.SZ,20200319,sz002100_20200319
529,002100.SZ,20200320,sz002100_20200320
530,002100.SZ,20200323,sz002100_20200323
531,002100.SZ,20200324,sz002100_20200324
532,002100.SZ,20200325,sz002100_20200325
533,002100.SZ,20200326,sz002100_20200326
534,002100.SZ,20200327,sz002100_20200327
535,002100.SZ,20200330,sz002100_20200330
536,002100.SZ,20200331,sz002100_20200331
537,002100.SZ,20200401,sz002100_20200401
538,002100.SZ,20200402,sz002100_20200402
539,002100.SZ,20200403,sz002100_20200403
540,002100.SZ,20200407,sz002100_20200407
541,002100.SZ,20200408,sz002100_20200408
542,002100.SZ,20200409,sz002100_20200409
543,002100.SZ,20200410,sz002100_20200410
544,002100.SZ,20200413,sz002100_20200413
545,002100.SZ,20200414,sz002100_20200414
546,300136.SZ,20200316,sz300136_20200316
547,300136.SZ,20200317,sz300136_20200317
548,300136.SZ,20200318,sz300136_20200318
549,300136.SZ,20200319,sz300136_20200319
550,300136.SZ,20200320,sz300136_20200320
551,300136.SZ,20200323,sz300136_20200323
552,300136.SZ,20200324,sz300136_20200324
553,300136.SZ,20200325,sz300136_20200325
554,300136.SZ,20200326,sz300136_20200326
555,300136.SZ,20200327,sz300136_20200327
556,300136.SZ,20200330,sz300136_20200330
557,300136.SZ,20200331,sz300136_20200331
558,300136.SZ,20200401,sz300136_20200401
559,300136.SZ,20200402,sz300136_20200402
560,300136.SZ,20200403,sz300136_20200403
561,300136.SZ,20200407,sz300136_20200407
562,300136.SZ,20200408,sz300136_20200408
563,300136.SZ,20200409,sz300136_20200409
564,300136.SZ,20200410,sz300136_20200410
565,300136.SZ,20200413,sz300136_20200413
566,300136.SZ,20200414,sz300136_20200414
567,000001.SZ,20200316,sz000001_20200316
568,000001.SZ,20200317,sz000001_20200317
569,000001.SZ,20200318,sz000001_20200318
570,000001.SZ,20200319,sz000001_20200319
571,000001.SZ,20200320,sz000001_20200320
572,000001.SZ,20200323,sz000001_20200323
573,000001.SZ,20200324,sz000001_20200324
574,000001.SZ,20200325,sz000001_20200325
575,000001.SZ,20200326,sz000001_20200326
576,000001.SZ,20200327,sz000001_20200327
577,000001.SZ,20200330,sz000001_20200330
578,000001.SZ,20200331,sz000001_20200331
579,000001.SZ,20200401,sz000001_20200401
580,000001.SZ,20200402,sz000001_20200402
581,000001.SZ,20200403,sz000001_20200403
582,000001.SZ,20200407,sz000001_20200407
583,000001.SZ,20200408,sz000001_20200408
584,000001.SZ,20200409,sz000001_20200409
585,000001.SZ,20200410,sz000001_20200410
586,000001.SZ,20200413,sz000001_20200413
587,000001.SZ,20200414,sz000001_20200414
588,000157.SZ,20200316,sz000157_20200316
589,000157.SZ,20200317,sz000157_20200317
590,000157.SZ,20200318,sz000157_20200318
591,000157.SZ,20200319,sz000157_20200319
592,000157.SZ,20200320,sz000157_20200320
593,000157.SZ,20200323,sz000157_20200323
594,000157.SZ,20200324,sz000157_20200324
595,000157.SZ,20200325,sz000157_20200325
596,000157.SZ,20200326,sz000157_20200326
597,000157.SZ,20200327,sz000157_20200327
598,000157.SZ,20200330,sz000157_20200330
599,000157.SZ,20200331,sz000157_20200331
600,000157.SZ,20200401,sz000157_20200401
601,000157.SZ,20200402,sz000157_20200402
602,000157.SZ,20200403,sz000157_20200403
603,000157.SZ,20200407,sz000157_20200407
604,000157.SZ,20200408,sz000157_20200408
605,000157.SZ,20200409,sz000157_20200409
606,000157.SZ,20200410,sz000157_20200410
607,000157.SZ,20200413,sz000157_20200413
608,000157.SZ,20200414,sz000157_20200414
609,002124.SZ,20200316,sz002124_20200316
610,002124.SZ,20200317,sz002124_20200317
611,002124.SZ,20200318,sz002124_20200318
612,002124.SZ,20200319,sz002124_20200319
613,002124.SZ,20200320,sz002124_20200320
614,002124.SZ,20200323,sz002124_20200323
615,002124.SZ,20200324,sz002124_20200324
616,002124.SZ,20200325,sz002124_20200325
617,002124.SZ,20200326,sz002124_20200326
618,002124.SZ,20200327,sz002124_20200327
619,002124.SZ,20200330,sz002124_20200330
620,002124.SZ,20200331,sz002124_20200331
621,002124.SZ,20200401,sz002124_20200401
622,002124.SZ,20200402,sz002124_20200402
623,002124.SZ,20200403,sz002124_20200403
624,002124.SZ,20200407,sz002124_20200407
625,002124.SZ,20200408,sz002124_20200408
626,002124.SZ,20200409,sz002124_20200409
627,002124.SZ,20200410,sz002124_20200410
628,002124.SZ,20200413,sz002124_20200413
629,002124.SZ,20200414,sz002124_20200414
630,002157.SZ,20200316,sz002157_20200316
631,002157.SZ,20200317,sz002157_20200317
632,002157.SZ,20200318,sz002157_20200318
633,002157.SZ,20200319,sz002157_20200319
634,002157.SZ,20200320,sz002157_20200320
635,002157.SZ,20200323,sz002157_20200323
636,002157.SZ,20200324,sz002157_20200324
637,002157.SZ,20200325,sz002157_20200325
638,002157.SZ,20200326,sz002157_20200326
639,002157.SZ,20200327,sz002157_20200327
640,002157.SZ,20200330,sz002157_20200330
641,002157.SZ,20200331,sz002157_20200331
642,002157.SZ,20200401,sz002157_20200401
643,002157.SZ,20200402,sz002157_20200402
644,002157.SZ,20200403,sz002157_20200403
645,002157.SZ,20200407,sz002157_20200407
646,002157.SZ,20200408,sz002157_20200408
647,002157.SZ,20200409,sz002157_20200409
648,002157.SZ,20200410,sz002157_20200410
649,002157.SZ,20200413,sz002157_20200413
650,002157.SZ,20200414,sz002157_20200414
651,300226.SZ,20200316,sz300226_20200316
652,300226.SZ,20200317,sz300226_20200317
653,300226.SZ,20200318,sz300226_20200318
654,300226.SZ,20200319,sz300226_20200319
655,300226.SZ,20200320,sz300226_20200320
656,300226.SZ,20200323,sz300226_20200323
657,300226.SZ,20200324,sz300226_20200324
658,300226.SZ,20200325,sz300226_20200325
659,300226.SZ,20200326,sz300226_20200326
660,300226.SZ,20200327,sz300226_20200327
661,300226.SZ,20200330,sz300226_20200330
662,300226.SZ,20200331,sz300226_20200331
663,300226.SZ,20200401,sz300226_20200401
664,300226.SZ,20200402,sz300226_20200402
665,300226.SZ,20200403,sz300226_20200403
666,300226.SZ,20200407,sz300226_20200407
667,300226.SZ,20200408,sz300226_20200408
668,300226.SZ,20200409,sz300226_20200409
669,300226.SZ,20200410,sz300226_20200410
670,300226.SZ,20200413,sz300226_20200413
671,300226.SZ,20200414,sz300226_20200414
672,601058.SH,20200316,sh601058_20200316
673,601058.SH,20200317,sh601058_20200317
674,601058.SH,20200318,sh601058_20200318
675,601058.SH,20200319,sh601058_20200319
676,601058.SH,20200320,sh601058_20200320
677,601058.SH,20200323,sh601058_20200323
678,601058.SH,20200324,sh601058_20200324
679,601058.SH,20200325,sh601058_20200325
680,601058.SH,20200326,sh601058_20200326
681,601058.SH,20200327,sh601058_20200327
682,601058.SH,20200330,sh601058_20200330
683,601058.SH,20200331,sh601058_20200331
684,601058.SH,20200401,sh601058_20200401
685,601058.SH,20200402,sh601058_20200402
686,601058.SH,20200403,sh601058_20200403
687,601058.SH,20200407,sh601058_20200407
688,601058.SH,20200408,sh601058_20200408
689,601058.SH,20200409,sh601058_20200409
690,601058.SH,20200410,sh601058_20200410
691,601058.SH,20200413,sh601058_20200413
692,601058.SH,20200414,sh601058_20200414
693,000672.SZ,20200316,sz000672_20200316
694,000672.SZ,20200317,sz000672_20200317
695,000672.SZ,20200318,sz000672_20200318
696,000672.SZ,20200319,sz000672_20200319
697,000672.SZ,20200320,sz000672_20200320
698,000672.SZ,20200323,sz000672_20200323
699,000672.SZ,20200324,sz000672_20200324
700,000672.SZ,20200325,sz000672_20200325
701,000672.SZ,20200326,sz000672_20200326
702,000672.SZ,20200327,sz000672_20200327
703,000672.SZ,20200330,sz000672_20200330
704,000672.SZ,20200331,sz000672_20200331
705,000672.SZ,20200401,sz000672_20200401
706,000672.SZ,20200402,sz000672_20200402
707,000672.SZ,20200403,sz000672_20200403
708,000672.SZ,20200407,sz000672_20200407
709,000672.SZ,20200408,sz000672_20200408
